frequency	# of variants
0.0002	2.4764312816e-06
0.00021	2.36697967516e-06
0.0002205	2.26368384443e-06
0.000231525	2.16605588437e-06
0.00024310125	2.07365375978e-06
0.0002552563125	1.98607835243e-06
0.000268019128125	1.90297039321e-06
0.000281420084531	1.82400734161e-06
0.000295491088758	1.74890026236e-06
0.000310265643196	1.67739074414e-06
0.000325778925355	1.60924790077e-06
0.000342067871623	1.54426549622e-06
0.000359171265204	1.48225921296e-06
0.000377129828465	1.42306409784e-06
0.000395986319888	1.36653219172e-06
0.000415785635882	1.3125303608e-06
0.000436574917676	1.2609383324e-06
0.00045840366356	1.21164693885e-06
0.000481323846738	1.16455656037e-06
0.000505390039075	1.11957576612e-06
0.000530659541029	1.07662014124e-06
0.00055719251808	1.03561128664e-06
0.000585052143984	9.96475979317e-07
0.000614304751184	9.59145480275e-07
0.000645019988743	9.23554971205e-07
0.00067727098818	8.8964311028e-07
0.000711134537589	8.57351689495e-07
0.000746691264468	8.26625380325e-07
0.000784025827692	7.97411559455e-07
0.000823227119076	7.69660196838e-07
0.00086438847503	7.43323804803e-07
0.000907607898782	7.1835743391e-07
0.000952988293721	6.94718711694e-07
0.00100063770841	6.72367921887e-07
0.00105066959383	6.51268119458e-07
0.00110320307352	6.31385278934e-07
0.00115836322719	6.12688481448e-07
0.00121628138855	5.95150140998e-07
0.00127709545798	5.78746276149e-07
0.00134095023088	5.63456834693e-07
0.00140799774242	5.49266085773e-07
0.00147839762955	5.36163091522e-07
0.00155231751102	5.24142281123e-07
0.00162993338657	5.13204154111e-07
0.0017114300559	5.03356146454e-07
0.0017970015587	4.9461371002e-07
0.00188685163663	4.87001663144e-07
0.00198119421847	4.80555900018e-07
0.00208025392939	4.75325566785e-07
0.00218426662586	4.71375862309e-07
0.00229347995715	4.68791672961e-07
0.00240815395501	4.67682339188e-07
0.00252856165276	4.68187972925e-07
0.0026549897354	4.70487930236e-07
0.00278773922217	4.74812312796e-07
0.00292712618327	4.81457790762e-07
0.00307348249244	4.90809678894e-07
0.00322715661706	5.03373199534e-07
0.00338851444791	5.19818453424e-07
0.00355794017031	5.41046162128e-07
0.00373583717882	5.68285368847e-07
0.00392262903777	6.03241023958e-07
0.00411876048965	6.48320366272e-07
0.00432469851414	7.06984867563e-07
0.00454093343984	7.84302428044e-07
0.00476798011184	8.8781512917e-07
0.00500637911743	1.02888402787e-06
0.0052566980733	1.22467599516e-06
0.00551953297696	1.5007080399e-06
0.00579550962581	1.89254406639e-06
0.0060852851071	2.43966419374e-06
0.00638954936246	3.14177124258e-06
0.00670902683058	3.75624951636e-06
0.00704447817211	3.162941831e-06
0.00739670208072	1.15940647756e-05
0.00776653718475	5.79348956521
0.00815486404399	31.0074709834
0.00856260724619	3.21496819726e-05
0.0089907376085	7.47924629046e-06
0.00944027448892	5.39890903409e-06
0.00991228821337	3.36125872439e-06
0.010407902624	1.93535341545e-06
0.0109282977552	1.12297576791e-06
0.011474712643	6.86514613181e-07
0.0120484482752	4.45798388202e-07
0.0126508706889	3.0408603471e-07
0.0132834142234	2.15121613989e-07
0.0139475849345	1.56667640973e-07
0.0146449641812	1.17113696894e-07
0.0153772123903	8.9752945741e-08
0.0161460730098	7.04210816152e-08
0.0169533766603	5.64414681833e-08
0.0178010454933	4.60747621134e-08
0.018691097768	3.81883259087e-08
0.0196256526564	3.20427178421e-08
0.0206069352892	2.71514000148e-08
0.0216372820537	2.31893627951e-08
0.0227191461564	1.99345689866e-08
0.0238551034642	1.72309925337e-08
0.0250478586374	1.49655258822e-08
0.0263002515693	1.3053603282e-08
0.0276152641477	1.14302112632e-08
0.0289960273551	1.00441934453e-08
0.0304458287229	8.85456178805e-09
0.031968120159	7.82803430244e-09
0.033566526167	6.9373319145e-09
0.0352448524753	6.15995612451e-09
0.0370070950991	5.47728171711e-09
0.038857449854	4.87386516286e-09
0.0408003223467	4.3369079807e-09
0.0428403384641	3.85583636133e-09
0.0449823553873	3.42197024078e-09
0.0472314731566	3.02826069835e-09
0.0495930468145	2.66907654283e-09
0.0520726991552	2.34002130139e-09
0.0546763341129	2.03776256466e-09
0.0574101508186	1.75985872698e-09
0.0602806583595	1.50457499181e-09
0.0632946912775	1.2706907896e-09
0.0664594258414	1.05731189839e-09
0.0697823971334	8.63708110595e-10
0.0732715169901	6.89197158813e-10
0.0769350928396	5.33086917439e-10
0.0807818474816	3.94674334216e-10
0.0848209398557	2.7328760582e-10
0.0890619868485	1.68353106716e-10
0.0935150861909	7.94715871893e-11
0.0981908405004	6.49631300235e-12
0.103100382525	-5.03846644356e-11
0.108255401652	-9.05508183925e-11
0.113668171734	-1.12815026296e-10
0.119351580321	-1.15218578379e-10
0.125319159337	-9.46984515559e-11
0.131585117304	-4.65278602871e-11
0.138164373169	3.66538701265e-11
0.145072591828	1.66582829081e-10
0.152326221419	3.6262038705e-10
0.15994253249	6.58083844973e-10
0.167939659114	1.11322045865e-09
0.17633664207	1.84367748325e-09
0.185153474174	3.0902514468e-09
0.194411147882	5.42685384451e-09
0.204131705276	1.05908262579e-08
0.21433829054	2.62643489981e-08
0.225055205067	1.32899934945e-07
0.236307965321	2.97130062074
0.248123363587	5.44962958398e-07
