frequency	# of variants
0.0002	5.69274997781e-07
0.00021	5.42303734263e-07
0.0002205	5.16807119574e-07
0.000231525	4.92685925688e-07
0.00024310125	4.69850134463e-07
0.0002552563125	4.48217832993e-07
0.000268019128125	4.27714247782e-07
0.000281420084531	4.08270903757e-07
0.000295491088758	3.89824895745e-07
0.000310265643196	3.72318258952e-07
0.000325778925355	3.5569742688e-07
0.000342067871623	3.39912764938e-07
0.000359171265204	3.24918169417e-07
0.000377129828465	3.10670722455e-07
0.000395986319888	2.97130394554e-07
0.000415785635882	2.84259787185e-07
0.000436574917676	2.72023909159e-07
0.00045840366356	2.60389981223e-07
0.000481323846738	2.49327264192e-07
0.000505390039075	2.38806906878e-07
0.000530659541029	2.28801810447e-07
0.00055719251808	2.19286506719e-07
0.000585052143984	2.1023704822e-07
0.000614304751184	2.01630908406e-07
0.000645019988743	1.93446890679e-07
0.00067727098818	1.85665045095e-07
0.000711134537589	1.78266592159e-07
0.000746691264468	1.7123385279e-07
0.000784025827692	1.64550184345e-07
0.000823227119076	1.58199921969e-07
0.00086438847503	1.52168325269e-07
0.000907607898782	1.46441529919e-07
0.000952988293721	1.41006504147e-07
0.00100063770841	1.35851009947e-07
0.00105066959383	1.30963568947e-07
0.00110320307352	1.26333432833e-07
0.00115836322719	1.21950558546e-07
0.00121628138855	1.17805588073e-07
0.00127709545798	1.13889833092e-07
0.00134095023088	1.10195264749e-07
0.00140799774242	1.06714508631e-07
0.00147839762955	1.03440845577e-07
0.00155231751102	1.00368218756e-07
0.00162993338657	9.7491247735e-08
0.0017114300559	9.48052505148e-08
0.0017970015587	9.23062746437e-08
0.00188685163663	8.99911391141e-08
0.00198119421847	8.78574887976e-08
0.00208025392939	8.5903864149e-08
0.00218426662586	8.4129789292e-08
0.00229347995715	8.25358826698e-08
0.00240815395501	8.11239957359e-08
0.00252856165276	7.98973865647e-08
0.0026549897354	7.88609375792e-08
0.00278773922217	7.80214294696e-08
0.00292712618327	7.73878872903e-08
0.00307348249244	7.69720200644e-08
0.00322715661706	7.67887829468e-08
0.00338851444791	7.68571014885e-08
0.00355794017031	7.72008123958e-08
0.00373583717882	7.78498974157e-08
0.00392262903777	7.88421182427e-08
0.00411876048965	8.02252078077e-08
0.00432469851414	8.20598448981e-08
0.00454093343984	8.44237488149e-08
0.00476798011184	8.74174044073e-08
0.00500637911743	9.11722071037e-08
0.0052566980733	9.58622808656e-08
0.00551953297696	1.01722013014e-07
0.00579550962581	1.09072752155e-07
0.0060852851071	1.18364703094e-07
0.00638954936246	1.30245064673e-07
0.00670902683058	1.4567370453e-07
0.00704447817211	1.66129924014e-07
0.00739670208072	1.94005256366e-07
0.00776653718475	2.33401805464e-07
0.00815486404399	2.91854134792e-07
0.00856260724619	3.84003603931e-07
0.0089907376085	5.36160808817e-07
0.00944027448892	7.42288572819e-07
0.00991228821337	6.13414753422e-07
0.010407902624	14.9272136251
0.0109282977552	32.445925643
0.011474712643	4.9646481307e-06
0.0120484482752	5.64948808287e-07
0.0126508706889	1.62854911914e-07
0.0132834142234	8.99412782003e-08
0.0139475849345	1.32990291108e-07
0.0146449641812	1.58398191643e-07
0.0153772123903	1.3070174636e-07
0.0161460730098	8.50532825197e-08
0.0169533766603	4.90537174851e-08
0.0178010454933	2.85340946364e-08
0.018691097768	1.85679571585e-08
0.0196256526564	1.36156636438e-08
0.0206069352892	1.0661299336e-08
0.0216372820537	8.57743366156e-09
0.0227191461564	7.01555005742e-09
0.0238551034642	5.83316971953e-09
0.0250478586374	4.92682204686e-09
0.0263002515693	4.21244633916e-09
0.0276152641477	3.62970194084e-09
0.0289960273551	3.14030651706e-09
0.0304458287229	2.72162425692e-09
0.031968120159	2.36020593779e-09
0.033566526167	2.04731628881e-09
0.0352448524753	1.77646003322e-09
0.0370070950991	1.5422429712e-09
0.038857449854	1.3399386935e-09
0.0408003223467	1.1653578905e-09
0.0428403384641	1.01481487177e-09
0.0449823553873	8.85106997512e-10
0.0472314731566	7.73482500549e-10
0.0495930468145	6.77595987478e-10
0.0520726991552	5.95457462681e-10
0.0546763341129	5.25380559208e-10
0.0574101508186	4.65933716985e-10
0.0602806583595	4.15896222282e-10
0.0632946912775	3.74219815521e-10
0.0664594258414	3.39995984386e-10
0.0697823971334	3.12428924999e-10
0.0732715169901	2.90814320989e-10
0.0769350928396	2.74524422151e-10
0.0807818474816	2.63000270761e-10
0.0848209398557	2.55752183457e-10
0.0890619868485	2.52369578387e-10
0.0935150861909	2.52540758229e-10
0.0981908405004	2.56082193767e-10
0.103100382525	2.62975261112e-10
0.108255401652	2.73406705885e-10
0.113668171734	2.87808236252e-10
0.119351580321	3.06891693938e-10
0.125319159337	3.31679859724e-10
0.131585117304	3.63538614319e-10
0.138164373169	4.04222389692e-10
0.145072591828	4.55950461265e-10
0.152326221419	5.21537882015e-10
0.15994253249	6.04617202571e-10
0.167939659114	7.10017089589e-10
0.17633664207	8.44434024887e-10
0.185153474174	1.01769558749e-09
0.194411147882	1.24531839801e-09
0.204131705276	1.55420491684e-09
0.21433829054	1.99704756133e-09
0.225055205067	2.69572120466e-09
0.236307965321	4.01235382349e-09
0.248123363587	7.6803517696e-09
0.260529531766	1.88101574044
