frequency	# of variants
0.0002	2918.00777167
0.00021	0.000475998154287
0.0002205	0.000138626062185
0.000231525	0.000101631807742
0.00024310125	7.31830919328e-05
0.0002552563125	5.42134452535e-05
0.000268019128125	4.16103015729e-05
0.000281420084531	3.29088021562e-05
0.000295491088758	2.66502415041e-05
0.000310265643196	2.19884213863e-05
0.000325778925355	1.84142350781e-05
0.000342067871623	1.56073551266e-05
0.000359171265204	1.33580224694e-05
0.000377129828465	1.15242734423e-05
0.000395986319888	1.00073595352e-05
0.000415785635882	8.73694761484e-06
0.000436574917676	7.66185980807e-06
0.00045840366356	6.74410310924e-06
0.000481323846738	5.95492956353e-06
0.000505390039075	5.2721876534e-06
0.000530659541029	4.67851344134e-06
0.00055719251808	4.16007738036e-06
0.000585052143984	3.70570395388e-06
0.000614304751184	3.30624445328e-06
0.000645019988743	2.95412351698e-06
0.00067727098818	2.64300628019e-06
0.000711134537589	2.36755017426e-06
0.000746691264468	2.12321687561e-06
0.000784025827692	1.90612756243e-06
0.000823227119076	1.7129497894e-06
0.00086438847503	1.54080779283e-06
0.000907607898782	1.38721043207e-06
0.000952988293721	1.24999260191e-06
0.00100063770841	1.12726710115e-06
0.00105066959383	1.01738472609e-06
0.00110320307352	9.18900923193e-07
0.00115836322719	8.30547736795e-07
0.00121628138855	7.51210073835e-07
0.00127709545798	6.79905524147e-07
0.00134095023088	6.15767130417e-07
0.00140799774242	5.58028622769e-07
0.00147839762955	5.06011725141e-07
0.00155231751102	4.59115210865e-07
0.00162993338657	4.16805442576e-07
0.0017114300559	3.78608175591e-07
0.0017970015587	3.44101439938e-07
0.00188685163663	3.12909347439e-07
0.00198119421847	2.84696692125e-07
0.00208025392939	2.59164234467e-07
0.00218426662586	2.36044575145e-07
0.00229347995715	2.15098538852e-07
0.00240815395501	1.96111999644e-07
0.00252856165276	1.78893089923e-07
0.0026549897354	1.63269742829e-07
0.00278773922217	1.49087525154e-07
0.00292712618327	1.36207723793e-07
0.00307348249244	1.2450565391e-07
0.00322715661706	1.13869161201e-07
0.00338851444791	1.04197294372e-07
0.00355794017031	9.53991272193e-08
0.00373583717882	8.73927122643e-08
0.00392262903777	8.01041503152e-08
0.00411876048965	7.34667622887e-08
0.00432469851414	6.74203514082e-08
0.00454093343984	6.19105453014e-08
0.00476798011184	5.68882089038e-08
0.00500637911743	5.23089201045e-08
0.0052566980733	4.81325011235e-08
0.00551953297696	4.43225994049e-08
0.00579550962581	4.08463125719e-08
0.0060852851071	3.76738526268e-08
0.00638954936246	3.47782451639e-08
0.00670902683058	3.2135059848e-08
0.00704447817211	2.97221688606e-08
0.00739670208072	2.75195304064e-08
0.00776653718475	2.55089947253e-08
0.00815486404399	2.36741303657e-08
0.00856260724619	2.20000687625e-08
0.0089907376085	2.04733654093e-08
0.00944027448892	1.90818761727e-08
0.00991228821337	1.78146475055e-08
0.010407902624	1.66618195467e-08
0.0109282977552	1.56145412992e-08
0.011474712643	1.46648973154e-08
0.0120484482752	1.38058455545e-08
0.0126508706889	1.30311663448e-08
0.0132834142234	1.23354227128e-08
0.0139475849345	1.17139327344e-08
0.0146449641812	1.11627550554e-08
0.0153772123903	1.06786894028e-08
0.0161460730098	1.02592947935e-08
0.0169533766603	9.90292938915e-09
0.0178010454933	9.60881769622e-09
0.018691097768	9.37715334116e-09
0.0196256526564	9.2092493704e-09
0.0206069352892	9.10775360861e-09
0.0216372820537	9.0769551531e-09
0.0227191461564	9.12322144494e-09
0.0238551034642	9.25562674144e-09
0.0250478586374	9.48686791319e-09
0.0263002515693	9.83462273967e-09
0.0276152641477	1.03236090673e-08
0.0289960273551	1.09887893999e-08
0.0304458287229	1.18805153133e-08
0.031968120159	1.3073094645e-08
0.033566526167	1.46796957013e-08
0.0352448524753	1.68796766976e-08
0.0370070950991	1.9972035612e-08
0.038857449854	2.4488705659e-08
0.0408003223467	3.14605240216e-08
0.0428403384641	4.31281169951e-08
0.0449823553873	6.51654376914e-08
0.0472314731566	1.14803814321e-07
0.0495930468145	2.51693747752e-07
0.0520726991552	6.67922030126e-07
0.0546763341129	6.35016705018
0.0574101508186	4.91060727024e-07
0.0602806583595	2.86320571364e-07
0.0632946912775	1.08176364174e-07
0.0664594258414	5.29770970868e-08
0.0697823971334	3.12727572793e-08
0.0732715169901	2.05260199853e-08
0.0769350928396	1.44060377021e-08
0.0807818474816	1.06052806038e-08
0.0848209398557	8.10552404321e-09
0.0890619868485	6.39718659292e-09
0.0935150861909	5.20242419847e-09
0.0981908405004	4.36065686131e-09
0.103100382525	3.77600535118e-09
0.108255401652	3.39155163315e-09
0.113668171734	3.1767556637e-09
0.119351580321	3.1227119263e-09
0.125319159337	3.24440004698e-09
0.131585117304	3.59420842079e-09
0.138164373169	4.30476667659e-09
0.145072591828	5.73786336788e-09
0.152326221419	9.17848291371e-09
0.15994253249	2.24406270779e-08
0.167939659114	0.412017899475
