frequency	# of variants
0.0002	796.224207271
0.00021	0.042716324387
0.0002205	0.00273411972419
0.000231525	0.00210268652088
0.00024310125	0.00152805076382
0.0002552563125	0.00103653872847
0.000268019128125	0.000698977790475
0.000281420084531	0.000477355821641
0.000295491088758	0.000331479033587
0.000310265643196	0.000234065946422
0.000325778925355	0.000168012641087
0.000342067871623	0.00012263532953
0.000359171265204	9.11384281195e-05
0.000377129828465	6.9098722297e-05
0.000395986319888	5.35738858528e-05
0.000415785635882	4.25706388064e-05
0.000436574917676	3.47193239223e-05
0.00045840366356	2.90690651746e-05
0.000481323846738	2.49552636773e-05
0.000505390039075	2.19117556882e-05
0.000530659541029	1.96113368413e-05
0.00055719251808	1.78247867762e-05
0.000585052143984	1.6392251542e-05
0.000614304751184	1.52030421233e-05
0.000645019988743	1.41812706981e-05
0.00067727098818	1.32755877128e-05
0.000711134537589	1.24518342454e-05
0.000746691264468	1.16877807315e-05
0.000784025827692	1.09693689922e-05
0.000823227119076	1.02880413838e-05
0.00086438847503	9.63885466358e-06
0.000907607898782	9.01916243946e-06
0.000952988293721	8.42770680204e-06
0.00100063770841	7.86400356856e-06
0.00105066959383	7.32793649367e-06
0.00110320307352	6.81949899742e-06
0.00115836322719	6.3386386979e-06
0.00121628138855	5.88517188906e-06
0.00127709545798	5.45874520437e-06
0.00134095023088	5.05882749194e-06
0.00140799774242	4.6847204806e-06
0.00147839762955	4.33557984601e-06
0.00155231751102	4.01044153626e-06
0.00162993338657	3.70824949778e-06
0.0017114300559	3.42788255013e-06
0.0017970015587	3.1681791018e-06
0.00188685163663	2.92795891309e-06
0.00198119421847	2.70604174057e-06
0.00208025392939	2.50126270334e-06
0.00218426662586	2.31248468612e-06
0.00229347995715	2.13860796968e-06
0.00240815395501	1.97857739483e-06
0.00252856165276	1.83138748268e-06
0.0026549897354	1.69608574982e-06
0.00278773922217	1.57177454704e-06
0.00292712618327	1.45761171974e-06
0.00307348249244	1.35281032838e-06
0.00322715661706	1.25663760949e-06
0.00338851444791	1.16841340729e-06
0.00355794017031	1.08750818855e-06
0.00373583717882	1.01334079666e-06
0.00392262903777	9.45376038699e-07
0.00411876048965	8.8312219222e-07
0.00432469851414	8.26128501388e-07
0.00454093343984	7.73982726867e-07
0.00476798011184	7.26308785105e-07
0.00500637911743	6.82764524026e-07
0.0052566980733	6.43039654028e-07
0.00551953297696	6.06853882623e-07
0.00579550962581	5.73955256865e-07
0.0060852851071	5.44118762094e-07
0.00638954936246	5.17145188467e-07
0.00670902683058	4.92860327475e-07
0.00704447817211	4.71114534359e-07
0.00739670208072	4.51782724971e-07
0.00776653718475	4.3476492058e-07
0.00815486404399	4.19987449317e-07
0.00856260724619	4.07405021795e-07
0.0089907376085	3.97003926881e-07
0.00944027448892	3.88806765934e-07
0.00991228821337	3.82879301034e-07
0.010407902624	3.79340299873e-07
0.0109282977552	3.78375732565e-07
0.011474712643	3.80259439635e-07
0.0120484482752	3.85383697173e-07
0.0126508706889	3.94305357888e-07
0.0132834142234	4.07817347251e-07
0.0139475849345	4.27062965889e-07
0.0146449641812	4.53725699557e-07
0.0153772123903	4.90359011225e-07
0.0161460730098	5.40991824635e-07
0.0169533766603	6.12318804044e-07
0.0178010454933	7.16257309694e-07
0.018691097768	8.76158040475e-07
0.0196256526564	1.14492200131e-06
0.0206069352892	1.67510115949e-06
0.0216372820537	3.130257862e-06
0.0227191461564	1.1220561315e-05
0.0238551034642	0.000200418714095
0.0250478586374	8.61954297065
0.0263002515693	8.59026167785e-06
0.0276152641477	2.34897944172e-06
0.0289960273551	1.08004033013e-06
0.0304458287229	6.28443616995e-07
0.031968120159	4.07795818307e-07
0.033566526167	2.77488234217e-07
0.0352448524753	1.93771403764e-07
0.0370070950991	1.38456773862e-07
0.038857449854	1.01343427646e-07
0.0408003223467	7.59536298582e-08
0.0428403384641	5.81584909766e-08
0.0449823553873	4.53722684328e-08
0.0472314731566	3.5975980485e-08
0.0495930468145	2.89355914519e-08
0.0520726991552	2.35711785556e-08
0.0546763341129	1.94232352216e-08
0.0574101508186	1.61745314236e-08
0.0602806583595	1.36025025914e-08
0.0632946912775	1.15488813348e-08
0.0664594258414	9.89971129987e-09
0.0697823971334	8.57199573463e-09
0.0732715169901	7.50473302012e-09
0.0769350928396	6.65289241026e-09
0.0807818474816	5.98337499613e-09
0.0848209398557	5.47233512522e-09
0.0890619868485	5.10346696019e-09
0.0935150861909	4.86702307553e-09
0.0981908405004	4.7594531988e-09
0.103100382525	4.78365362139e-09
0.108255401652	4.94992478263e-09
0.113668171734	5.27787709749e-09
0.119351580321	5.79975717627e-09
0.125319159337	6.56609532014e-09
0.131585117304	7.65542990788e-09
0.138164373169	9.19166015668e-09
0.145072591828	1.13765153252e-08
0.152326221419	1.45535345671e-08
0.15994253249	1.93403566861e-08
0.167939659114	2.69119320485e-08
0.17633664207	3.9612052314e-08
0.185153474174	6.22293166878e-08
0.194411147882	1.04445943049e-07
0.204131705276	1.86021905927e-07
0.21433829054	3.81873484551e-07
0.225055205067	2.7763697174
