frequency	# of variants
0.0002	1033.8375745
0.00021	0.000320541242234
0.0002205	0.000323736273147
0.000231525	0.000131654387229
0.00024310125	5.67772561668e-05
0.0002552563125	2.9564530039e-05
0.000268019128125	1.97093754531e-05
0.000281420084531	1.60063135192e-05
0.000295491088758	1.43800182937e-05
0.000310265643196	1.3377563657e-05
0.000325778925355	1.25121310996e-05
0.000342067871623	1.16468877474e-05
0.000359171265204	1.07644022726e-05
0.000377129828465	9.88159883679e-06
0.000395986319888	9.02002037487e-06
0.000415785635882	8.19684064602e-06
0.000436574917676	7.4233046768e-06
0.00045840366356	6.70552527908e-06
0.000481323846738	6.0457819071e-06
0.000505390039075	5.44371015675e-06
0.000530659541029	4.89723183131e-06
0.00055719251808	4.40323259438e-06
0.000585052143984	3.95803659836e-06
0.000614304751184	3.55772976394e-06
0.000645019988743	3.19837431386e-06
0.00067727098818	2.87614657811e-06
0.000711134537589	2.58742133377e-06
0.000746691264468	2.32881922475e-06
0.000784025827692	2.09722898583e-06
0.000823227119076	1.88981277504e-06
0.00086438847503	1.70400045972e-06
0.000907607898782	1.53747699503e-06
0.000952988293721	1.38816577397e-06
0.00100063770841	1.25420995331e-06
0.00105066959383	1.13395311309e-06
0.00110320307352	1.0259201501e-06
0.00115836322719	9.28798979926e-07
0.00121628138855	8.41423386386e-07
0.00127709545798	7.6275719909e-07
0.00134095023088	6.91879866142e-07
0.00140799774242	6.27973418041e-07
0.00147839762955	5.70310769258e-07
0.00155231751102	5.18245276556e-07
0.00162993338657	4.71201458491e-07
0.0017114300559	4.28666772755e-07
0.0017970015587	3.90184348644e-07
0.00188685163663	3.55346574951e-07
0.00198119421847	3.23789449822e-07
0.00208025392939	2.95187605511e-07
0.00218426662586	2.69249929412e-07
0.00229347995715	2.45715709869e-07
0.00240815395501	2.24351243147e-07
0.00252856165276	2.04946844895e-07
0.0026549897354	1.87314216063e-07
0.00278773922217	1.71284119183e-07
0.00292712618327	1.56704326354e-07
0.00307348249244	1.4343780516e-07
0.00322715661706	1.31361112903e-07
0.00338851444791	1.20362973459e-07
0.00355794017031	1.10343014281e-07
0.00373583717882	1.01210644028e-07
0.00392262903777	9.288405384e-08
0.00411876048965	8.52893274277e-08
0.00432469851414	7.83596471392e-08
0.00454093343984	7.20345847788e-08
0.00476798011184	6.62594674014e-08
0.00500637911743	6.0984809573e-08
0.0052566980733	5.61658046429e-08
0.00551953297696	5.17618685415e-08
0.00579550962581	4.77362303821e-08
0.0060852851071	4.40555648868e-08
0.00638954936246	4.06896622341e-08
0.00670902683058	3.76111314585e-08
0.00704447817211	3.47951339938e-08
0.00739670208072	3.22191443389e-08
0.00776653718475	2.9862735187e-08
0.00815486404399	2.77073846558e-08
0.00856260724619	2.57363035418e-08
0.0089907376085	2.39342807742e-08
0.00944027448892	2.22875454706e-08
0.00991228821337	2.07836442271e-08
0.010407902624	1.94113324761e-08
0.0109282977552	1.81604789824e-08
0.011474712643	1.70219827422e-08
0.0120484482752	1.59877018173e-08
0.0126508706889	1.50503938872e-08
0.0132834142234	1.4203668623e-08
0.0139475849345	1.34419523647e-08
0.0146449641812	1.27604660639e-08
0.0153772123903	1.21552180707e-08
0.0161460730098	1.16230141734e-08
0.0169533766603	1.11614884384e-08
0.0178010454933	1.0769159978e-08
0.018691097768	1.04455230512e-08
0.0196256526564	1.01911811874e-08
0.0206069352892	1.00080409145e-08
0.0216372820537	9.8995880171e-09
0.0227191461564	9.87128054492e-09
0.0238551034642	9.93111046106e-09
0.0250478586374	1.00904140532e-08
0.0263002515693	1.036505737e-08
0.0276152641477	1.07772001775e-08
0.0289960273551	1.13579747837e-08
0.0304458287229	1.21516516998e-08
0.031968120159	1.32222972453e-08
0.033566526167	1.46647597484e-08
0.0352448524753	1.66235073695e-08
0.0370070950991	1.9326513218e-08
0.038857449854	2.31501662538e-08
0.0408003223467	2.87548453546e-08
0.0428403384641	3.74042315102e-08
0.0449823553873	5.18480297811e-08
0.0472314731566	7.93010346244e-08
0.0495930468145	1.44684443185e-07
0.0520726991552	4.09548587525e-07
0.0546763341129	4.38520892556
0.0574101508186	5.82497261676e-06
0.0602806583595	1.87646769589e-07
0.0632946912775	8.07982379067e-08
0.0664594258414	4.35818333604e-08
0.0697823971334	2.64364812974e-08
0.0732715169901	1.6869585131e-08
0.0769350928396	1.11365240872e-08
0.0807818474816	7.54877055073e-09
0.0848209398557	5.20639226634e-09
0.0890619868485	3.61409912727e-09
0.0935150861909	2.49359156912e-09
0.0981908405004	1.68293040559e-09
0.103100382525	1.08389385601e-09
0.108255401652	6.34597466312e-10
0.113668171734	2.94841404727e-10
0.119351580321	3.79095575944e-11
0.125319159337	-1.54213614321e-10
0.131585117304	-2.93717839999e-10
0.138164373169	-3.88733979206e-10
0.145072591828	-4.44447937417e-10
0.152326221419	-4.63841563912e-10
0.15994253249	-4.48259423475e-10
0.167939659114	-3.97980332849e-10
0.17633664207	-3.1299705326e-10
0.185153474174	-1.94241553112e-10
0.194411147882	-4.54073427871e-11
0.204131705276	1.24967224563e-10
0.21433829054	3.02572845342e-10
0.225055205067	4.69976574132e-10
0.236307965321	6.1414916406e-10
0.248123363587	7.35825808884e-10
0.260529531766	8.54300487796e-10
0.273556008354	1.00543967719e-09
0.287233808772	1.23898350406e-09
0.301595499211	1.62437711282e-09
0.316675274171	2.27664820824e-09
0.33250903788	3.43689308916e-09
0.349134489774	5.76988405027e-09
0.366591214262	1.21699650184e-08
0.384920774975	1.4378663469
