frequency	# of variants
0.0002	965.348534041
0.00021	0.00816677074931
0.0002205	0.00658671972214
0.000231525	0.00346683010634
0.00024310125	0.00186934166689
0.0002552563125	0.00110631152527
0.000268019128125	0.0007340944732
0.000281420084531	0.000543177363577
0.000295491088758	0.000437611745375
0.000310265643196	0.000373072045683
0.000325778925355	0.00032879590248
0.000342067871623	0.000294952672122
0.000359171265204	0.000266860577693
0.000377129828465	0.000242286681379
0.000395986319888	0.000220164796623
0.000415785635882	0.000199980168482
0.000436574917676	0.000181472768135
0.00045840366356	0.000164495265678
0.000481323846738	0.000148946218173
0.000505390039075	0.000134740058198
0.000530659541029	0.00012179479033
0.00055719251808	0.00011002791188
0.000585052143984	9.93560187069e-05
0.000614304751184	8.96958106608e-05
0.000645019988743	8.09654196286e-05
0.00067727098818	7.30856622552e-05
0.000711134537589	6.59810226173e-05
0.000746691264468	5.95803248108e-05
0.000784025827692	5.3817148767e-05
0.000823227119076	4.86300141869e-05
0.00086438847503	4.39623956832e-05
0.000907607898782	3.9762611634e-05
0.000952988293721	3.59836251312e-05
0.00100063770841	3.25827866147e-05
0.00105066959383	2.95215472291e-05
0.00110320307352	2.676514854e-05
0.00115836322719	2.42823146999e-05
0.00121628138855	2.20449528405e-05
0.00127709545798	2.00278562952e-05
0.00134095023088	1.82084360683e-05
0.00140799774242	1.65664598788e-05
0.00147839762955	1.50838173193e-05
0.00155231751102	1.37443025165e-05
0.00162993338657	1.25334158634e-05
0.0017114300559	1.14381839145e-05
0.0017970015587	1.04469982374e-05
0.00188685163663	9.5494695093e-06
0.00198119421847	8.73629598214e-06
0.00208025392939	7.99914703548e-06
0.00218426662586	7.33055815115e-06
0.00229347995715	6.7238378317e-06
0.00240815395501	6.17298458484e-06
0.00252856165276	5.67261215156e-06
0.0026549897354	5.21788449513e-06
0.00278773922217	4.80445676051e-06
0.00292712618327	4.42842350309e-06
0.00307348249244	4.08627212927e-06
0.00322715661706	3.77484212496e-06
0.00338851444791	3.49128822557e-06
0.00355794017031	3.23304804035e-06
0.00373583717882	2.9978132869e-06
0.00392262903777	2.78350400892e-06
0.00411876048965	2.58824581077e-06
0.00432469851414	2.41034958218e-06
0.00454093343984	2.24829357604e-06
0.00476798011184	2.1007073986e-06
0.00500637911743	1.96635794214e-06
0.0052566980733	1.84413691003e-06
0.00551953297696	1.73304995466e-06
0.00579550962581	1.6322071662e-06
0.0060852851071	1.54081481127e-06
0.00638954936246	1.45816863853e-06
0.00670902683058	1.38364801185e-06
0.00704447817211	1.31671171218e-06
0.00739670208072	1.25689482285e-06
0.00776653718475	1.20380728426e-06
0.00815486404399	1.15713392108e-06
0.00856260724619	1.11663680219e-06
0.0089907376085	1.08215990751e-06
0.00944027448892	1.05363723513e-06
0.00991228821337	1.03110532765e-06
0.010407902624	1.01472211772e-06
0.0109282977552	1.00479450399e-06
0.011474712643	1.00181922807e-06
0.0120484482752	1.00654357336e-06
0.0126508706889	1.02005755203e-06
0.0132834142234	1.04393664678e-06
0.0139475849345	1.08047022066e-06
0.0146449641812	1.13303965261e-06
0.0153772123903	1.20677297993e-06
0.0161460730098	1.30973845148e-06
0.0169533766603	1.45526749213e-06
0.0178010454933	1.66687351769e-06
0.018691097768	1.98992049831e-06
0.0196256526564	2.52404634139e-06
0.0206069352892	3.53469806087e-06
0.0216372820537	5.95047674228e-06
0.0227191461564	1.42644516372e-05
0.0238551034642	6.17331665052e-05
0.0250478586374	0.00778632112318
0.0263002515693	4.03483780704
0.0276152641477	2.92569548095e-05
0.0289960273551	7.14550524658e-06
0.0304458287229	2.68741202857e-06
0.031968120159	1.4577348868e-06
0.033566526167	9.2858234253e-07
0.0352448524753	6.41339785763e-07
0.0370070950991	4.63150789688e-07
0.038857449854	3.43952792838e-07
0.0408003223467	2.60905342182e-07
0.0428403384641	2.0157882289e-07
0.0449823553873	1.58351589041e-07
0.0472314731566	1.26270653697e-07
0.0495930468145	1.02040184416e-07
0.0520726991552	8.34410826709e-08
0.0546763341129	6.89625375769e-08
0.0574101508186	5.75609846215e-08
0.0602806583595	4.85024452692e-08
0.0632946912775	4.12601788997e-08
0.0664594258414	3.54485807701e-08
0.0697823971334	3.07804073924e-08
0.0732715169901	2.70387904428e-08
0.0769350928396	2.40585624953e-08
0.0807818474816	2.17134617104e-08
0.0848209398557	1.99071029371e-08
0.0890619868485	1.85664156877e-08
0.0935150861909	1.76367350708e-08
0.0981908405004	1.707800988e-08
0.103100382525	1.68617523435e-08
0.108255401652	1.69684479492e-08
0.113668171734	1.73852115691e-08
0.119351580321	1.81035563062e-08
0.125319159337	1.91172701783e-08
0.131585117304	2.04206187093e-08
0.138164373169	2.20074277292e-08
0.145072591828	2.38720209929e-08
0.152326221419	2.60133642253e-08
0.15994253249	2.84439374309e-08
0.167939659114	3.12048572777e-08
0.17633664207	3.4389315771e-08
0.185153474174	3.81794929625e-08
0.194411147882	4.29122869001e-08
0.204131705276	4.92189807274e-08
0.21433829054	5.83790942065e-08
0.225055205067	7.34051016078e-08
0.236307965321	1.03453274007e-07
0.248123363587	1.95317173179e-07
0.260529531766	2.68916442706
