frequency	# of variants
0.0002	0.000364726783176
0.00021	0.000349267670252
0.0002205	0.000334559766247
0.000231525	0.000320568169463
0.00024310125	0.000307259725073
0.0002552563125	0.000294602903982
0.000268019128125	0.00028256779647
0.000281420084531	0.000271125940054
0.000295491088758	0.00026025037388
0.000310265643196	0.000249915484864
0.000325778925355	0.000240097033318
0.000342067871623	0.000230771987863
0.000359171265204	0.000221918614406
0.000377129828465	0.000213516306872
0.000395986319888	0.000205545615183
0.000415785635882	0.000197988202215
0.000436574917676	0.000190826788294
0.00045840366356	0.000184045142096
0.000481323846738	0.00017762801667
0.000505390039075	0.000171561195617
0.000530659541029	0.000165831424675
0.00055719251808	0.000160426411491
0.000585052143984	0.000155334845366
0.000614304751184	0.000150546371098
0.000645019988743	0.000146051599042
0.00067727098818	0.000141842181278
0.000711134537589	0.000137910748263
0.000746691264468	0.000134251047664
0.000784025827692	0.000130857912829
0.000823227119076	0.000127727434611
0.00086438847503	0.000124856946174
0.000907607898782	0.000122245248377
0.000952988293721	0.000119892674041
0.00100063770841	0.000117801389232
0.00105066959383	0.000115975496576
0.00110320307352	0.000114421485104
0.00115836322719	0.000113148530559
0.00121628138855	0.000112169023056
0.00127709545798	0.000111499174905
0.00134095023088	0.000111159864226
0.00140799774242	0.00011117769493
0.00147839762955	0.000111586335765
0.00155231751102	0.00011242840058
0.00162993338657	0.00011375790398
0.0017114300559	0.000115643506259
0.0017970015587	0.000118173229474
0.00188685163663	0.000121460746934
0.00198119421847	0.000125654517273
0.00208025392939	0.000130951069932
0.00218426662586	0.00013761467429
0.00229347995715	0.000146007267049
0.00240815395501	0.000156635534398
0.00252856165276	0.000170227586248
0.0026549897354	0.000187861993367
0.00278773922217	0.000211198322357
0.00292712618327	0.000242911378516
0.00307348249244	0.000287580044437
0.00322715661706	0.000353716232643
0.00338851444791	0.000459227674705
0.00355794017031	0.00065063411475
0.00373583717882	0.00110935623197
0.00392262903777	0.00341968047944
0.00411876048965	13.3090193131
0.00432469851414	106.496059961
0.00454093343984	0.011532636441
0.00476798011184	0.00353398251157
0.00500637911743	0.00105214840291
0.0052566980733	0.000512548680746
0.00551953297696	0.000292093133228
0.00579550962581	0.000184169540098
0.0060852851071	0.000123699221317
0.00638954936246	8.65033715435e-05
0.00670902683058	6.2398782048e-05
0.00704447817211	4.62373611638e-05
0.00739670208072	3.50781436009e-05
0.00776653718475	2.71533971817e-05
0.00815486404399	2.13787882698e-05
0.00856260724619	1.70762097014e-05
0.0089907376085	1.38099995876e-05
0.00944027448892	1.12913649802e-05
0.00991228821337	9.323049234e-06
0.010407902624	7.7668200467e-06
0.0109282977552	6.52373006972e-06
0.011474712643	5.52167827234e-06
0.0120484482752	4.70731047163e-06
0.0126508706889	4.04060425931e-06
0.0132834142234	3.49117313429e-06
0.0139475849345	3.03569484054e-06
0.0146449641812	2.6560942371e-06
0.0153772123903	2.33823982877e-06
0.0161460730098	2.07099677953e-06
0.0169533766603	1.84553078894e-06
0.0178010454933	1.65479104886e-06
0.018691097768	1.49312284938e-06
0.0196256526564	1.35597514651e-06
0.0206069352892	1.23967871046e-06
0.0216372820537	1.1412776247e-06
0.0227191461564	1.05840166018e-06
0.0238551034642	9.89171164828e-07
0.0250478586374	9.32128608168e-07
0.0263002515693	8.86193568374e-07
0.0276152641477	8.50640108063e-07
0.0289960273551	8.25098276546e-07
0.0304458287229	8.09584929393e-07
0.031968120159	8.04574824907e-07
0.033566526167	8.11132403358e-07
0.0352448524753	8.31142566351e-07
0.0370070950991	8.67713439284e-07
0.038857449854	9.25896698525e-07
0.0408003223467	1.01403221212e-06
0.0428403384641	1.14641163876e-06
0.0449823553873	1.34897929758e-06
0.0472314731566	1.67283108088e-06
0.0495930468145	2.23081752998e-06
0.0520726991552	3.31782162806e-06
0.0546763341129	5.94428446224e-06
0.0574101508186	1.60406694173e-05
0.0602806583595	7.22056326835
0.0632946912775	0.777951573536
0.0664594258414	1.15797461622e-05
0.0697823971334	3.52855536196e-06
0.0732715169901	1.60948449894e-06
0.0769350928396	8.81743053754e-07
0.0807818474816	5.37513701355e-07
0.0848209398557	3.51635745997e-07
0.0890619868485	2.41960878986e-07
0.0935150861909	1.73019263257e-07
0.0981908405004	1.27605023819e-07
0.103100382525	9.66289479041e-08
0.108255401652	7.49701406254e-08
0.113668171734	5.96012483277e-08
0.119351580321	4.86744195909e-08
0.125319159337	4.10518581795e-08
