frequency	# of variants
0.0002	863.63622725
0.00021	0.0042780170311
0.0002205	0.00116289229292
0.000231525	0.000531423288435
0.00024310125	0.000299666924611
0.0002552563125	0.000192024266751
0.000268019128125	0.000135226599997
0.000281420084531	0.000102371015836
0.000295491088758	8.17665551772e-05
0.000310265643196	6.78263513592e-05
0.000325778925355	5.77166324036e-05
0.000342067871623	4.99377449123e-05
0.000359171265204	4.36676303303e-05
0.000377129828465	3.84398228237e-05
0.000395986319888	3.39790870865e-05
0.000415785635882	3.01151455227e-05
0.000436574917676	2.67364944358e-05
0.00045840366356	2.37653242411e-05
0.000481323846738	2.1143762169e-05
0.000505390039075	1.8826257434e-05
0.000530659541029	1.67753276643e-05
0.00055719251808	1.49591451425e-05
0.000585052143984	1.33501333744e-05
0.000614304751184	1.19241164926e-05
0.000645019988743	1.06597688563e-05
0.00067727098818	9.53822950876e-06
0.000711134537589	8.54280834864e-06
0.000746691264468	7.65874397241e-06
0.000784025827692	6.87299461734e-06
0.000823227119076	6.17405170316e-06
0.00086438847503	5.55177131303e-06
0.000907607898782	4.99722106003e-06
0.000952988293721	4.50254127819e-06
0.00100063770841	4.06081984487e-06
0.00105066959383	3.66597946588e-06
0.00110320307352	3.31267709865e-06
0.00115836322719	2.99621433112e-06
0.00121628138855	2.71245812217e-06
0.00127709545798	2.4577707112e-06
0.00134095023088	2.22894805492e-06
0.00140799774242	2.02316574813e-06
0.00147839762955	1.8379316832e-06
0.00155231751102	1.67104464238e-06
0.00162993338657	1.52055817364e-06
0.0017114300559	1.38474904469e-06
0.0017970015587	1.26208977554e-06
0.00188685163663	1.15122468666e-06
0.00198119421847	1.05094902867e-06
0.00208025392939	9.60190810632e-07
0.00218426662586	8.7799495115e-07
0.00229347995715	8.0350946458e-07
0.00240815395501	7.35973410079e-07
0.00252856165276	6.74706354714e-07
0.0026549897354	6.19099181601e-07
0.00278773922217	5.68606031431e-07
0.00292712618327	5.2273724662e-07
0.00307348249244	4.81053180383e-07
0.00322715661706	4.43158758215e-07
0.00338851444791	4.08698692504e-07
0.00355794017031	3.7735326161e-07
0.00373583717882	3.48834593559e-07
0.00392262903777	3.22883374689e-07
0.00411876048965	2.99265945964e-07
0.00432469851414	2.77771729346e-07
0.00454093343984	2.58210944775e-07
0.00476798011184	2.40412598132e-07
0.00500637911743	2.24222691236e-07
0.0052566980733	2.09502644924e-07
0.00551953297696	1.96127909636e-07
0.00579550962581	1.8398674655e-07
0.0060852851071	1.72979165972e-07
0.00638954936246	1.63016019787e-07
0.00670902683058	1.54018233013e-07
0.00704447817211	1.45916179561e-07
0.00739670208072	1.3864920678e-07
0.00776653718475	1.32165310927e-07
0.00815486404399	1.26420990139e-07
0.00856260724619	1.21381296096e-07
0.0089907376085	1.17020131591e-07
0.00944027448892	1.13320858269e-07
0.00991228821337	1.1027730795e-07
0.010407902624	1.07895350253e-07
0.0109282977552	1.06195229741e-07
0.011474712643	1.05215022109e-07
0.0120484482752	1.05015743037e-07
0.0126508706889	1.05688994311e-07
0.0132834142234	1.07368602096e-07
0.0139475849345	1.1024878458e-07
0.0146449641812	1.14613396102e-07
0.0153772123903	1.20884812673e-07
0.0161460730098	1.29709441909e-07
0.0169533766603	1.42115608148e-07
0.0178010454933	1.59824609236e-07
0.018691097768	1.85913690623e-07
0.0196256526564	2.26374718621e-07
0.0206069352892	2.9427983727e-07
0.0216372820537	4.23048639173e-07
0.0227191461564	7.19891864066e-07
0.0238551034642	1.64281114665e-06
0.0250478586374	5.59079380505e-06
0.0263002515693	4.06376463633
0.0276152641477	0.000138892308382
0.0289960273551	4.35494408014e-06
0.0304458287229	8.0727126584e-07
0.031968120159	2.82592819794e-07
0.033566526167	1.46737793912e-07
0.0352448524753	9.02374870358e-08
0.0370070950991	5.98652709552e-08
0.038857449854	4.15079274659e-08
0.0408003223467	2.98185854701e-08
0.0428403384641	2.20854886536e-08
0.0449823553873	1.67708005624e-08
0.0472314731566	1.29798439514e-08
0.0495930468145	1.0185577786e-08
0.0520726991552	8.07080825882e-09
0.0546763341129	6.43806364923e-09
0.0574101508186	5.1589763854e-09
0.0602806583595	4.14617865699e-09
0.0632946912775	3.33770424417e-09
0.0664594258414	2.68818272465e-09
0.0697823971334	2.16366625422e-09
0.0732715169901	1.73840211774e-09
0.0769350928396	1.39267980104e-09
0.0807818474816	1.11130905045e-09
0.0848209398557	8.82496602402e-10
0.0890619868485	6.96987201421e-10
0.0935150861909	5.47376806971e-10
0.0981908405004	4.27521506634e-10
0.103100382525	3.31970285494e-10
0.108255401652	2.55358478719e-10
0.113668171734	1.91740323213e-10
0.119351580321	1.33966284631e-10
0.125319159337	7.34816031659e-11
0.131585117304	1.28565320622e-12
0.138164373169	-8.91545685573e-11
0.145072591828	-1.97331059408e-10
0.152326221419	-3.12304669775e-10
0.15994253249	-4.15112743674e-10
0.167939659114	-4.88310210231e-10
0.17633664207	-5.26255292623e-10
0.185153474174	-5.37007127111e-10
0.194411147882	-5.34662372731e-10
0.204131705276	-5.30003150467e-10
0.21433829054	-5.2649540058e-10
0.225055205067	-5.21721986481e-10
0.236307965321	-5.10552522289e-10
0.248123363587	-4.87337157713e-10
0.260529531766	-4.46504230904e-10
0.273556008354	-3.81917040858e-10
0.287233808772	-2.85304730648e-10
0.301595499211	-1.43624163415e-10
0.316675274171	6.55576402391e-11
0.33250903788	3.83324868862e-10
0.349134489774	8.91400199267e-10
0.366591214262	1.7763299798e-09
0.384920774975	3.58373193574e-09
0.404166813724	8.99818057919e-09
0.42437515441	1.69752787098
