frequency	# of variants
0.0002	1266.7249306
0.00021	0.007340656352
0.0002205	0.00116963764587
0.000231525	0.000534526779837
0.00024310125	0.000360726331853
0.0002552563125	0.000279517784113
0.000268019128125	0.000227646246157
0.000281420084531	0.000189238207724
0.000295491088758	0.000158988350072
0.000310265643196	0.000134530642589
0.000325778925355	0.000114499716473
0.000342067871623	9.79616742234e-05
0.000359171265204	8.42201686506e-05
0.000377129828465	7.27359486316e-05
0.000395986319888	6.30846561117e-05
0.000415785635882	5.4929822157e-05
0.000436574917676	4.8003396424e-05
0.00045840366356	4.20909454644e-05
0.000481323846738	3.70201716565e-05
0.000505390039075	3.26519699525e-05
0.000530659541029	2.88734494232e-05
0.00055719251808	2.55924911371e-05
0.000585052143984	2.27335040807e-05
0.000614304751184	2.02341074955e-05
0.000645019988743	1.80425342007e-05
0.00067727098818	1.6115588391e-05
0.000711134537589	1.44170368755e-05
0.000746691264468	1.29163318451e-05
0.000784025827692	1.15875953255e-05
0.000823227119076	1.04088054018e-05
0.00086438847503	9.36114128876e-06
0.000907607898782	8.42845357443e-06
0.000952988293721	7.59683285397e-06
0.00100063770841	6.85425722166e-06
0.00105066959383	6.19030207252e-06
0.00110320307352	5.59590032822e-06
0.00115836322719	5.0631434328e-06
0.00121628138855	4.58511505265e-06
0.00127709545798	4.15575177421e-06
0.00134095023088	3.7697257738e-06
0.00140799774242	3.42234565166e-06
0.00147839762955	3.1094722042e-06
0.00155231751102	2.82744669516e-06
0.00162993338657	2.57302952637e-06
0.0017114300559	2.34334761262e-06
0.0017970015587	2.13584911072e-06
0.00188685163663	1.94826432187e-06
0.00198119421847	1.77857186378e-06
0.00208025392939	1.62496931047e-06
0.00218426662586	1.48584762053e-06
0.00229347995715	1.35976887567e-06
0.00240815395501	1.24544678446e-06
0.00252856165276	1.14172961843e-06
0.0026549897354	1.04758523036e-06
0.00278773922217	9.62087888164e-07
0.00292712618327	8.84406658977e-07
0.00307348249244	8.13795179056e-07
0.00322715661706	7.49582600796e-07
0.00338851444791	6.91165583889e-07
0.00355794017031	6.38001201715e-07
0.00373583717882	5.89600648714e-07
0.00392262903777	5.45523648606e-07
0.00411876048965	5.05373487089e-07
0.00432469851414	4.68792597259e-07
0.00454093343984	4.35458624622e-07
0.00476798011184	4.05080932033e-07
0.00500637911743	3.77397481655e-07
0.0052566980733	3.52172069064e-07
0.00551953297696	3.29191859861e-07
0.00579550962581	3.0826520526e-07
0.0060852851071	2.89219710566e-07
0.00638954936246	2.71900532522e-07
0.00670902683058	2.56168889448e-07
0.00704447817211	2.41900767427e-07
0.00739670208072	2.28985816773e-07
0.00776653718475	2.17326430327e-07
0.00815486404399	2.06837003011e-07
0.00856260724619	1.9744337963e-07
0.0089907376085	1.89082504008e-07
0.00944027448892	1.81702289594e-07
0.00991228821337	1.75261750116e-07
0.010407902624	1.69731442129e-07
0.0109282977552	1.65094299032e-07
0.011474712643	1.61346973666e-07
0.0120484482752	1.58501860581e-07
0.0126508706889	1.56590053448e-07
0.0132834142234	1.55665623213e-07
0.0139475849345	1.55811807881e-07
0.0146449641812	1.57150041221e-07
0.0153772123903	1.59853305988e-07
0.0161460730098	1.64166268826e-07
0.0169533766603	1.70436373101e-07
0.0178010454933	1.79163272844e-07
0.018691097768	1.91080193068e-07
0.0196256526564	2.07293455863e-07
0.0206069352892	2.29533767737e-07
0.0216372820537	2.60636015824e-07
0.0227191461564	3.05521303222e-07
0.0238551034642	3.73373827734e-07
0.0250478586374	4.82851566688e-07
0.0263002515693	6.7434620842e-07
0.0276152641477	1.00999852058e-06
0.0289960273551	4.48713401489e-07
0.0304458287229	3.66376287496
0.031968120159	3.78191702069
0.033566526167	2.69225164255e-06
0.0352448524753	1.89539472364e-06
0.0370070950991	1.04646873189e-06
0.038857449854	5.5772903574e-07
0.0408003223467	5.21377823627e-07
0.0428403384641	3.24002760658e-07
0.0449823553873	1.39937827541e-07
0.0472314731566	1.02288463429e-07
0.0495930468145	7.27865755044e-08
0.0520726991552	5.1006012049e-08
0.0546763341129	3.70621904128e-08
0.0574101508186	2.84301979875e-08
0.0602806583595	2.24103893751e-08
0.0632946912775	1.78029861942e-08
0.0664594258414	1.41290677745e-08
0.0697823971334	1.11665470783e-08
0.0732715169901	8.7804494798e-09
0.0769350928396	6.86737359779e-09
0.0807818474816	5.339272572e-09
0.0848209398557	4.12014643647e-09
0.0890619868485	3.14601895702e-09
0.0935150861909	2.36481869686e-09
0.0981908405004	1.73539393525e-09
0.103100382525	1.22589190037e-09
0.108255401652	8.11942429309e-10
0.113668171734	4.74974054353e-10
0.119351580321	2.00816872709e-10
0.125319159337	-2.13822207862e-11
0.131585117304	-1.99973045753e-10
0.138164373169	-3.41408160757e-10
0.145072591828	-4.50706060967e-10
0.152326221419	-5.31829935724e-10
0.15994253249	-5.88032587407e-10
0.167939659114	-6.22207131302e-10
0.17633664207	-6.37260246856e-10
0.185153474174	-6.36475430093e-10
0.194411147882	-6.23749568194e-10
0.204131705276	-6.03499745057e-10
0.21433829054	-5.80054566442e-10
0.225055205067	-5.56585581624e-10
0.236307965321	-5.34037062107e-10
0.248123363587	-5.10718839265e-10
0.260529531766	-4.8288274292e-10
0.273556008354	-4.45857049729e-10
0.287233808772	-3.94790965573e-10
0.301595499211	-3.24198087572e-10
0.316675274171	-2.26057666325e-10
0.33250903788	-8.65287426277e-11
0.349134489774	1.19405751182e-10
0.366591214262	4.38476447815e-10
0.384920774975	9.64241826435e-10
0.404166813724	1.91046602833e-09
0.42437515441	3.91910900594e-09
0.445593912131	1.04561929512e-08
0.467873607738	1.09902480452
